"","2-chlorodeoxyadenosine","2-chlorodeoxyadenosine&Valproic acid","5-Azacytidine","Acalabrutinib","Acalabrutinib&AZD6738","Acalabrutinib&BGB-10188","Acalabrutinib&Buparlisib","Acalabrutinib&Compound 7n","Acalabrutinib&Copanlisib","Acalabrutinib&Duvelisib","Acalabrutinib&Idelalisib","Acalabrutinib&Nemiralisib","Acalabrutinib&Pictilisib","Acalabrutinib&Pilaralisib","Acalabrutinib&Quizartinib","Acalabrutinib&Sonrotoclax","Acalabrutinib&Umbralisib","Acalabrutinib&Venetoclax","Acalabrutinib&ZSTK474","Alectinib","Alisertib","Alisertib&Crizotinib","Allopurinol","Avadomide","AZD6738","Bendamustine","BGB-10188","BGB-10188&Ibrutinib","BGB-10188&Sonrotoclax","BGB-10188&Venetoclax","BGB-10188&Zanubrutinib","Binimetinib","Binimetinib&Venetoclax","Bortezomib","Brigatinib","Buparlisib","Buparlisib&Ibrutinib","Buparlisib&Venetoclax","Busulfan","Cabozantinib","Cabozantinib&Ruxolitinib","CBL0137","Cerdulatinib","Ceritinib","Chlorambucil","Chlorambucil&Ibrutinib","Chlorambucil&Lenalidomide","Cobimetinib","Cobimetinib&Venetoclax","Compound 7n","Compound 7n&Ibrutinib","Compound 7n&Venetoclax","Copanlisib","Copanlisib&Ibrutinib","Copanlisib&Venetoclax","Copanlisib&Zanubrutinib","Crizotinib","Cyclosporine","Cytarabine","Cytarabine&Nutlin 3a","Dasatinib","Dasatinib&Venetoclax","Dexamethasone","Dexamethasone&Lenalidomide","Dimethyl fumarate","Doramapimod","Doramapimod&Palbociclib","Doxorubicin","Duvelisib","Duvelisib&Ibrutinib","Duvelisib&Venetoclax","Duvelisib&Zanubrutinib","Eltrombopag","Ensartinib","Entospletinib","Entrectinib","Etodolac","Etoposide","Everolimus","Flavopiridol","Fludarabine","Fludarabine&Ibrutinib","Ibrutinib","Ibrutinib&Idelalisib","Ibrutinib&Nemiralisib","Ibrutinib&Pictilisib","Ibrutinib&Pilaralisib","Ibrutinib&Quizartinib","Ibrutinib&Selinexor","Ibrutinib&SNX-5422","Ibrutinib&Umbralisib","Ibrutinib&Venetoclax","Ibrutinib&ZSTK474","Idelalisib","Idelalisib&JQ1","Idelalisib&Quizartinib","Idelalisib&Ruxolitinib","Idelalisib&Trametinib","Idelalisib&Venetoclax","Idelalisib&Zanubrutinib","Imiquimod","Ixazomib","JQ1","JQ1&Palbociclib","JQ1&Ruxolitinib","JQ1&Sorafenib","Karonudib","Lenalidomide","Lenalidomide&Methylprednisolone","Lorlatinib","Melphalan","Metformin","Methotrexate","Methylprednisolone","Mycophenolate mofetil","Navitoclax","Nemiralisib","Nemiralisib&Venetoclax","Niclosamide","Nutlin 3a","Obatoclax","Palbociclib","Palbociclib&Quizartinib","Palbociclib&Ruxolitinib","Palbociclib&Sorafenib","Palbociclib&Trametinib","Palbociclib&Venetoclax","Panobinostat","Panobinostat&Ruxolitinib","PD0325901","PD0325901&Venetoclax","Pictilisib","Pictilisib&Venetoclax","Pilaralisib","Pilaralisib&Venetoclax","Pimasertib","Pimasertib&Venetoclax","Pralatrexate","Prednisone","Pyrimethamine","Quizartinib","Refametinib","Refametinib&Venetoclax","Romidepsin","Ruxolitinib","Ruxolitinib&Venetoclax","S63845","Selinexor","Selumetinib","Selumetinib&Venetoclax","Simvastatin","SNX-5422","Sodium Salicylate","Sonrotoclax","Sonrotoclax&Copanlisib","Sonrotoclax&Duvelisib","Sonrotoclax&Ibrutinib","Sonrotoclax&Idelalisib","Sonrotoclax&Zanubrutinib","Sorafenib","Sorafenib&Venetoclax","Tacrolimus","TAK-659","Thalidomide","Tirabrutinib","Trametinib","Trametinib&Venetoclax","U0126","U0126&Venetoclax","Umbralisib","Umbralisib&Venetoclax","Valproic acid","Vandetanib","Vandetanib&Vemurafenib","Vemurafenib","Venetoclax","Venetoclax&Zanubrutinib","Venetoclax&ZSTK474","Vincristine","WP1066","Zanubrutinib","ZSTK474"
"128",30.55209722,24.13361936,18.06820037,28.25232241,25.21159234,24.31346722,19.5304126,24.32932005,24.11429545,18.81909936,20.71509273,25.62611633,25.54527942,18.11461542,16.99126297,71.22306532,19.66307345,60.12354657,35.43101514,3.2056341,7.46211824,7.74267591,0,21.41422666,12.72850576,0,23.77611953,22.99812944,83.08443808,49.79961735,18.4308103,11.2812798,55.01986808,90.30978299,9.87770128,18.8708056,31.6190463,57.21475397,0,4.17930346,6.58835397,36.22941354,20.12686114,17.53841923,5.57468773,21.21588477,0,15.69975292,59.41553972,10.43405663,19.07974729,51.87814912,31.60686557,26.70693554,59.94412565,31.16774067,15.06573207,15.48856674,10.99156779,13.78003839,27.61310513,56.89713868,61.24994702,55.90428122,0,8.58301141,7.51638209,34.79466616,29.25417317,32.72731404,61.90350294,35.37749969,5.71023634,6.91314634,17.17615464,19.75765613,1.83135156,1.2318517,19.25516798,47.29561669,15.37194126,37.02935255,27.77998854,27.59704319,39.25823432,36.91220517,25.10071018,24.55097847,50.44951657,57.22747235,24.1972526,59.69542715,41.05242519,28.12686188,23.90088171,19.5612096,22.52092221,37.22480036,62.08077118,29.29311256,0,69.95732923,9.62350292,17.79538638,12.24229555,12.41242682,9.25558822,0,47.44436964,4.02295022,8.17771619,0,6.24960459,51.2438503,3.94804504,43.14525026,19.96127168,60.09510683,6.0428878,9.7993786,33.66978857,11.6118534,21.28133769,13.00763641,12.51696976,27.38284395,52.74041537,61.56046886,63.87834643,14.99826002,31.96249659,28.34870444,68.93290153,7.93229244,54.01481199,14.68028755,58.97243577,3.95699875,4.68790225,0.1925426,0.61769441,14.75417898,56.28286102,80.79822195,5.2670097,47.11040089,0,44.02475723,6.42909024,56.43170806,10.13466147,42.94376031,6.67441302,64.30704985,76.68531801,83.84560613,80.95711841,75.89247803,71.8517228,7.33786346,47.5461122,13.80638559,12.57769307,0,16.51577649,24.55908981,65.58905287,3.29391609,53.27356476,13.56834688,52.20839029,0,18.62130043,18.34878639,3.15707733,55.88353165,68.0432196,68.21691477,27.01291768,17.88531365,28.07343884,34.09413768
"129",15.80242086,18.40546994,7.60083439,6.9365012,15.8643765,15.97572281,18.22948762,11.82715111,38.71026378,16.25354392,18.20172114,22.9332361,14.4617167,11.50026531,11.62884951,80.48016005,9.3618846,65.6207518,33.60450787,1.30845626,0.25000046,8.67376323,0,0,22.44644514,2.89183951,14.50374132,13.8571956,77.49091006,67.99197095,16.64530387,9.86467364,65.66911984,89.08429716,12.07856833,17.15698826,0,66.51449859,0,1.74605608,3.70022316,43.17844548,17.00786724,10.59909301,5.66895987,14.28493859,0,23.43644983,69.95393329,4.20923489,11.36713684,66.52117509,36.88108959,42.04837973,78.61355318,32.22290564,11.49820538,1.49191452,8.90578486,7.53430024,17.99765049,66.38571424,37.59727732,32.57549561,0,1.55901056,7.64405482,30.93235024,15.29340025,22.63475401,67.3041529,27.04181981,2.49801604,7.28280141,12.51758848,18.91869794,5.21281278,2.02103354,14.56648156,46.38287684,10.54883198,23.95213479,0,29.52880341,34.78212729,31.50535908,22.99032699,14.46657301,38.48137653,46.58409087,26.59383574,70.21797874,36.88608021,15.61120434,24.29766165,14.46502104,18.01003388,28.61629833,64.62473884,14.97545384,2.37730099,65.61658239,13.27193728,17.38685629,14.78199207,10.34405938,3.02806177,0,34.81171403,0,18.42692758,0.00765544,7.4806139,40.35514148,6.50814326,54.53280133,23.30197192,72.33758249,18.83875619,7.08894199,23.97975897,7.42399398,6.88867719,1.70940978,4.55191048,8.1212422,62.42007959,66.44217949,64.48277405,20.91548697,68.84128702,22.31296657,69.97932308,5.25438774,65.1795689,14.12821907,62.70250742,8.22724667,0.50653306,0,3.93826819,11.79289804,63.62768042,85.34808093,1.04516693,64.25935005,8.01145789,42.03163938,11.72252819,69.77048332,9.56530852,40.04544921,9.68416586,76.24473635,79.53599488,83.49344671,81.92813004,80.43122821,76.22727724,1.68889558,61.13798032,7.68895885,5.0527772,0,11.12955042,15.51605874,71.43645934,4.21975586,67.77729598,6.39448062,61.48625765,0,18.75057711,24.23102164,2.39727455,64.0184193,72.7280372,70.85168444,34.97975736,17.88208544,21.65403083,35.61883459
"130",36.10154535,23.34713036,20.66460317,24.39378993,22.64903925,17.32722798,26.699433,0,18.09920519,9.2395203,0,15.71874071,19.54688459,7.6983371,21.52234495,44.7681574,0,17.92588348,30.78310425,10.67882641,0,7.03101575,0,19.45314825,15.31054427,0,10.55734026,0,34.62490059,27.84511074,0,10.7604782,43.10334124,86.0669137,17.99575428,14.83697231,27.82969864,35.99828015,11.47588413,8.54425119,6.2998551,55.38094606,17.14784486,16.41023727,12.48538826,6.76324844,3.97927141,21.13949219,52.68527869,0,14.83321803,18.71036033,24.93041244,16.68575586,33.60425213,26.89318406,16.28230302,3.37528319,8.74118078,10.88642418,11.24199879,39.88698887,39.90406385,22.14633134,13.83680469,0,0,28.77022733,28.07755732,20.65180691,37.08801487,28.34210778,18.45218881,15.84341052,13.27339408,23.16941123,0,0,15.18884717,48.46597821,17.82270027,33.22036679,0,18.01565042,29.08039021,33.27294355,28.22691913,28.3425872,41.72730316,49.62482369,17.0340979,39.36752653,37.4826606,22.68152207,24.63948246,24.44091241,26.4962559,44.66891625,41.10988097,30.25600695,0,59.77733063,22.21969052,28.80323394,21.84582109,27.76094723,15.57620382,0,34.98948258,4.7962282,4.65315521,8.19869626,12.96641851,20.87397677,2.60377436,45.72961074,9.95028044,33.48916446,5.95830036,7.78560231,39.75563628,8.06258097,18.76602371,5.8508725,12.67762731,27.96736248,31.69607996,54.69796956,57.57012468,19.12972888,51.32243666,23.11410194,53.6874108,6.76542525,35.33020905,25.71855934,42.11492372,0,5.36181808,0.64475723,0.72192126,18.91746187,52.4694081,74.83713785,1.45578131,32.97665752,0,28.1487129,17.95447865,55.32706661,15.42314401,53.85703757,4.29151359,37.03064657,54.98267269,47.80345806,42.15952587,39.85171088,44.04635069,6.2546674,45.57558645,3.51956182,15.93103123,3.46302189,0,27.35730472,48.7481171,7.6146576,36.94056961,0,37.01429335,0.24922294,17.87808379,14.69157702,0,44.05075997,39.39894109,43.67705973,22.36168968,16.24295554,21.69468798,37.79619926
"132",44.22275897,48.78163347,14.87581764,15.86275745,22.48305231,21.33778358,22.02544443,17.44855731,39.80049465,22.1027281,18.66193311,22.46636252,26.03330138,7.82150824,8.85976062,64.71704503,8.80773204,47.83693508,30.37899175,7.03498125,0.99045113,13.43278891,0,0.27290675,6.77519011,2.93827707,20.01763103,15.77542029,62.49124925,58.55894854,14.89002626,0,49.3342115,90.89964215,8.89797079,12.65716692,16.21749523,52.0094009,0,2.75084417,11.69588286,40.22228523,9.49116779,19.07971831,6.83745061,14.21584444,1.10709022,9.9623146,56.65771118,4.86249604,9.53544867,48.98459455,43.08273273,40.89001061,68.93377047,40.96933142,8.2314389,6.18526835,21.22286678,24.10709373,8.8035657,55.06212684,30.66578074,25.54881433,0,9.9238732,14.64098513,37.81788303,24.03212024,28.96161112,67.03176362,30.22405087,9.8679921,10.98441516,5.65107795,19.89769951,1.63764995,1.48102102,21.31280851,48.5656518,18.41076068,33.80883668,16.99285061,6.03394015,3.08628431,11.55593043,14.66912452,0,60.42831158,39.73271881,3.17993659,37.22606925,13.9590627,23.55719233,44.49268866,19.06592958,20.20645003,0,63.1398989,22.88714379,0,70.09640074,30.53891949,26.98088111,28.45240982,14.13239265,0,0,12.77765813,13.69511234,15.27509602,0,0,32.44599132,8.25502265,41.16330976,21.85394762,68.06361673,16.38322069,17.26093208,32.36154824,13.60956763,17.24606274,12.95369975,3.97287419,14.33729136,54.06954133,66.82677144,72.69703935,10.13420248,56.01305155,31.64228972,67.84280447,10.46906885,66.41282996,8.76646344,57.09457048,4.82240727,7.40331692,2.97461002,0,15.02029226,58.36752427,89.77203909,5.41095651,61.17552653,0,51.50617597,5.36632452,57.00192764,10.88581442,43.17910748,14.0656148,61.31022402,83.05746805,75.39584131,63.68364379,67.10733454,66.60276445,5.21778878,64.35205549,8.35490265,3.42469108,0,10.23257931,13.94619494,63.01272252,4.05105594,57.95420848,6.80051336,57.04844307,8.68100589,18.10326033,21.70024532,4.26193016,51.26144944,65.19782704,74.57226663,15.19694857,23.13560748,22.16385588,36.810947
"133",26.58911969,17.8165251,13.50933889,19.83886212,23.03940551,22.49145859,31.40513818,22.94202765,41.49827595,36.25903796,31.55550044,32.49173159,35.38052197,15.37230985,12.74695252,53.20323449,24.38914733,33.75285182,46.04844855,7.04038245,7.55713692,17.21192433,1.7307081,0,13.8525393,0.59833434,25.64066473,0,59.6201489,45.39362292,26.17358726,8.50876062,30.02765149,58.64992675,2.96202551,25.57236038,24.84604191,40.64134178,0,7.03490202,9.49905939,33.05771736,24.15373417,16.94429073,2.18128671,23.11179283,1.53225634,16.50624199,33.8482154,13.34999941,15.8541003,29.0676055,32.85048857,35.70267844,52.86761146,37.64104255,12.52733474,0.90834332,27.87966642,30.28427038,20.109052,38.86577517,12.47155834,13.74588198,0,9.58443997,13.94130291,35.30384056,35.49077226,27.62986599,51.9597554,33.382596,0,3.86664649,15.79033316,19.15334611,0,1.57762101,28.65963905,35.96524787,30.29966123,36.33494639,13.07200895,29.92306945,33.95310909,32.39605193,25.53982318,14.95368119,33.51581495,47.84157466,18.34420876,35.90611621,33.74163464,30.29716434,30.41487193,25.8602941,27.99793954,36.84267856,46.2371451,27.16485112,2.41262751,40.25110394,14.01898335,16.20470717,14.93633689,9.61003234,6.31935474,0,6.73193649,4.32452025,13.93143768,1.80949209,4.95422146,23.30109264,4.82493986,24.86307388,32.21382124,47.89092206,8.1868089,6.19364632,13.73066474,5.57362941,7.77361384,9.99632249,15.67538812,18.57102982,21.2097382,55.82041129,47.40510818,13.84921106,34.33013735,31.19693898,46.08821447,11.78885437,25.84240275,11.78384595,32.10339684,5.28706892,2.66198993,1.6761434,0.66266555,8.63608252,25.65779003,77.3838827,4.1578832,24.83709955,0,28.8253341,10.26904523,27.14286042,6.83962565,39.26294384,2.41721458,34.90625763,67.49073959,68.96241893,53.90140896,59.97325608,51.39549663,0.6577584,14.31828874,2.43278318,14.68066396,0,9.65212535,14.65790644,30.79051787,4.56941251,14.11330656,10.96785098,27.31096924,1.13690415,18.74047241,19.2900489,3.0630297,9.99895346,32.27838179,50.89352169,24.86756573,16.65656076,17.04178696,38.49410883
"134",13.45060745,17.91926603,6.20428008,6.59670003,16.63545567,0,24.75066708,12.51498378,40.99562225,28.01083731,19.64857065,26.49745624,22.82798258,8.98688528,9.60794289,62.01255938,16.53031287,38.86219696,34.25324841,2.50796851,0.70817911,5.25005989,0,0,7.70295598,0,0,13.21298842,65.04300875,43.25334564,16.70173748,2.51054015,41.15410741,49.37958839,0,18.19634544,28.27500461,38.9620561,0,1.99517465,9.59550252,29.57237635,12.57584049,12.9983915,9.03892377,13.05317293,4.5487625,16.73445132,42.90604937,3.93772501,11.85066285,36.67391417,36.39192445,33.86231365,49.91499608,37.2330059,11.42703577,1.26472523,26.3542522,28.4807763,15.22507589,37.01267809,19.50507057,19.39626991,0,8.95984688,7.51438794,22.58393327,20.82721763,16.36762213,49.76323084,30.50253425,0,3.36711321,5.58139782,11.88732556,3.81854374,0,13.12962625,34.69721728,26.44414367,31.67664702,5.18955617,25.35568502,25.45210387,23.72508402,18.9816461,12.83197084,32.47141584,44.79525567,17.29981491,41.86028666,29.46264588,21.71837573,41.50492742,14.7380481,17.07143094,30.17370583,41.04908187,22.50921091,1.07155705,26.20520352,33.25974109,29.73569086,27.89017506,18.59959601,6.17587807,0.68965718,17.79197281,1.90895982,13.49618271,0,5.77338965,25.70262804,6.95917646,42.31603933,26.09828498,46.99502459,10.60692094,11.2253957,10.43965933,0,11.00790197,2.80385424,6.5051832,13.21556016,30.6821351,63.30479666,57.75223496,13.31988415,45.1596035,23.80795271,46.82720233,18.01098857,38.78800454,14.32819632,44.5981316,8.04605537,10.80595438,2.4290806,7.80218542,14.51928415,40.49001453,75.46388462,2.57364461,32.58628662,0.99171659,34.12493344,7.04470828,41.05301116,5.7537955,42.64508675,2.6919048,51.98266302,72.08960955,72.52959621,57.22070249,66.95703053,64.25549303,5.68162195,30.7092005,0,10.81281525,0,4.4918425,17.02617445,41.14199162,3.98033402,31.5961138,3.89027409,34.61768544,0,14.19651988,16.31639748,4.67238734,33.32105903,35.25752599,51.05260509,33.66759677,18.45570578,10.01054412,32.64518719
"135",36.22875898,10.67943486,19.40734506,29.60599857,31.36135102,36.25634071,33.45006871,31.6601753,48.64434987,43.46737775,37.73569487,45.57659569,37.82183456,25.26699968,23.1357192,69.83819066,28.92221789,48.56565835,42.37412623,7.7190833,16.57215905,15.87152289,0.64883092,15.0916479,38.8626476,9.5617696,33.83518638,37.57402793,71.46952179,47.47134442,37.80165114,21.79332825,48.47271178,62.75841524,8.60740551,28.11698647,40.46404419,44.62512113,0,5.84896236,14.10574847,45.47930649,21.33682385,13.66757728,9.13811524,35.78960397,7.55652015,22.58690637,50.43463421,14.50242344,37.32352958,37.94688509,46.60941264,50.22446421,58.6491964,50.62754497,9.75490448,10.69803272,11.61752372,29.02499848,23.05608393,39.43403555,15.05341325,25.38142045,0,16.1415742,28.20917306,37.98676985,32.94180038,46.96212541,55.92381439,48.89810095,4.46917165,1.8698205,19.56813839,14.86057857,0,10.31823787,39.79215744,42.14728641,24.25828552,49.02709547,27.66303626,49.25358808,46.45605681,49.9220371,38.94962553,38.55408207,54.65800834,56.35951446,40.91878687,53.4469762,48.57561087,34.19859916,47.9822957,32.49398589,31.8920646,47.76714662,49.95776081,45.97509847,0,42.20460907,33.81413756,38.41218483,42.29992016,33.34636705,20.39340617,3.29025168,23.70906161,5.55295774,16.59315754,0.07150613,21.47091783,18.08158349,10.90084855,46.76992245,36.6863982,55.16404023,15.44171518,13.39292259,12.06987056,14.16584153,20.94867727,19.62201054,19.60787986,34.3491182,31.4349761,59.58194865,60.42324838,25.29520083,52.70808674,30.63591952,53.60526796,17.74943461,43.96851623,23.20906468,52.94925656,34.41605337,5.01301231,2.04171919,5.04759355,20.92913119,49.40157889,83.05692279,1.45613848,40.15035217,0.96328255,36.25760897,15.82170285,46.57663419,7.35084766,45.16383845,13.89045469,65.09029211,74.52487571,75.97535119,75.49004904,69.2582664,71.04170585,1.89935015,36.98993429,10.33733265,20.33852358,0,14.04013974,32.10762028,49.84000259,7.50434655,38.0327455,10.88302224,41.01499611,0,19.09708765,20.73832085,0.98187338,33.38254439,50.49271896,54.10666432,50.78751186,10.11258082,28.56667367,44.76565077
"136",20.82498106,16.67472354,11.46007265,18.6032104,20.42852241,15.59364555,18.47418605,17.45523339,27.53659168,19.59100508,15.4551568,19.46998937,18.19959805,10.70822732,18.79472707,61.67183968,19.57468699,36.88500744,29.52357175,10.18751112,3.78621031,17.35098679,3.85733069,0,9.89746008,0.74034798,10.18290309,17.00066182,60.86713055,39.35096317,15.72088644,7.96729869,30.47430387,52.10656514,2.78173737,17.64194273,21.62913299,37.76777783,0.43892507,5.7630944,13.9350522,30.0249254,11.84105782,18.48034223,2.6069139,20.0579455,0,11.33548257,39.36864513,5.71928735,18.85022008,26.88573227,23.5120576,0,45.47135213,26.81391669,14.39759881,7.57493093,20.2030547,19.97321706,13.04093374,35.82480151,36.74928655,40.85221592,0,5.68760669,8.52063774,37.95225146,18.303458,0,40.1383695,27.93184173,0.27396344,5.88725882,6.13077688,14.26014358,1.55366144,2.51516849,22.66005498,37.68694897,29.53481175,39.08197808,18.16478817,21.49873645,23.50209229,22.91057552,21.14401041,20.25865843,44.27254438,34.0890133,15.00296912,37.68342762,19.7853929,18.33574494,23.45893445,12.64443457,10.44824099,22.45151147,40.60067579,22.96158881,4.33389061,31.15095024,19.41309273,15.75435464,19.38499547,12.93978645,8.25253626,0,35.97145484,5.75226013,14.15562559,0.16043651,3.03768232,34.16192152,3.01522466,33.28159955,15.73762721,38.73120554,16.54027525,4.35414994,11.25274656,4.1924521,8.60041115,7.17798679,11.0953936,14.02612401,28.17794193,60.17287183,51.5348539,8.28484186,35.01940706,16.57883521,43.03939442,7.40534204,30.97265529,9.95984239,35.26252505,0.39449097,4.34924839,0.42368008,3.87800814,11.33677926,34.66299334,82.92524006,3.72144348,28.62329855,0,36.16778154,5.06149624,31.25113131,3.5366342,34.60451232,1.82542345,46.58024234,68.54684162,62.69174448,60.69722368,58.67322345,65.05958133,1.79084446,19.35498653,10.17391647,8.13088015,0,9.95867479,17.98752717,29.98300011,4.56997825,22.88761014,5.58645272,29.16835742,2.00711361,15.4356824,16.03076456,3.71557842,25.75167599,38.06394192,43.21076449,31.46536032,16.45473117,23.34739914,28.65178212
"137",10.86031126,34.47436794,8.96206333,4.90343332,29.19649798,10.66576803,24.53594383,11.10633114,31.13709429,17.62019115,15.05314518,13.00536532,9.71663403,9.53478906,21.02202823,26.69328791,2.56551919,22.49915714,25.07239512,4.70187786,0,13.8735754,0.32784958,0,12.71446495,1.19199192,6.21646852,10.59542634,32.31180247,17.06100519,4.05888353,7.86178636,37.26001663,75.34955057,6.5568837,15.66239966,16.61695402,35.54909239,1.96575961,6.59718286,8.18115823,30.54347961,3.90161507,18.9365336,3.28637908,1.9270581,2.02398399,23.5925842,42.77446417,0.13573687,10.19453016,25.53019482,27.41114329,25.83221979,45.11191713,26.69461433,4.72032092,3.68006337,4.8951545,5.42701206,8.11117926,31.6320965,14.34189456,11.89146522,0.07255325,6.8894711,3.95235647,20.98116646,13.4379865,12.29084362,28.24147314,15.02949652,6.61215555,13.16809941,9.75832023,8.84229845,4.69867216,0,27.27252525,41.65476277,4.73020701,3.55478437,0,8.84148983,12.55980294,20.21956364,6.6425369,10.8031802,32.10024372,47.43357952,6.9574173,10.35437659,27.46623499,9.34860609,19.00478381,19.96241707,5.39102056,48.31369492,29.95497101,12.40462952,0,55.54837248,15.31759444,12.595085,10.97465129,25.73315474,20.48917924,0,12.15969067,6.5919087,7.83495922,2.15242151,34.74362069,16.64443006,24.50065898,30.50522249,10.27506352,23.64385709,0,6.2699208,26.32363283,12.60716172,16.10810894,5.53491179,26.7022288,41.61615426,22.18563306,60.65322,58.39052486,23.64013572,48.85352178,20.42403734,37.29549492,13.41109906,25.7763298,25.43476512,43.98345756,37.76589361,1.43547727,3.65809855,12.24648369,20.01922459,40.70707745,80.57699009,0.63342047,24.68118235,1.33299586,36.45818208,12.09195069,28.79290416,24.65562271,45.83126762,8.3315274,22.65383528,37.89574554,40.46248779,31.74311322,27.94968596,30.82027709,8.65430574,33.08195128,5.70497387,5.40548887,0,10.4435333,31.66674603,56.7718885,0.89549736,21.73196565,8.00858417,27.24756886,4.30168391,12.38047262,20.08368917,2.5308597,18.70457433,24.5828499,38.99153991,20.9952932,13.03066106,6.9647655,32.77619723
"139",37.77910486,39.40572777,12.10338777,0,23.92738892,27.47904818,35.06092857,22.8900428,49.94442993,33.06224515,21.1476959,25.03628495,30.23128217,13.28729907,17.19843655,82.87057878,23.93559299,76.25460787,40.24637907,3.03631539,7.45129989,12.24166375,0,0,10.64738329,4.00149134,11.21938093,23.40513222,76.48108773,74.05093042,0,6.38355965,74.37026771,90.45569408,6.67544494,22.87005182,31.14609227,79.64054638,0,5.12518336,5.78671275,32.39747361,28.76606273,21.90712472,7.05190641,21.51437775,0,18.92556146,80.77644084,0,0,46.96703793,47.1464398,48.96112548,64.73850342,45.72584173,7.04617322,11.48817483,5.01461364,23.09968478,33.97561749,79.186443,20.42246028,60.51451093,5.20098008,0,19.31092757,41.86519022,31.18220438,15.50796306,84.33958973,34.64558955,0,16.10226264,18.23355451,34.31931977,0,13.87041063,11.92492703,59.26106046,19.6142768,34.49444328,28.06153849,30.07685166,45.18710159,42.20860074,31.19038983,16.25384045,61.89772149,66.09605471,27.72681056,0,42.81375804,28.54647273,39.63857315,28.43644217,31.94104705,47.94031413,73.9242074,18.81075218,8.90148963,60.86347266,30.67439077,26.62530359,31.30284882,14.28618879,0,0,47.58674871,3.10514515,18.65527543,2.31613564,6.27415549,54.2965212,6.06874641,63.41003819,30.68939811,57.47829624,9.91015838,17.07814402,23.00848762,15.62069171,7.47401631,24.60944927,21.50304424,22.81882136,64.65898275,75.56333575,71.73062873,7.30380159,82.23775707,27.78345437,78.07643873,16.45592815,81.32575037,16.02771192,83.45070736,4.47338154,6.84562215,1.74792759,0,8.11056713,83.4798563,90.12310382,0,77.75590779,4.13411275,37.84552781,0,51.26517205,12.53049767,55.09819302,0,87.1006269,93.61004336,81.44342551,82.47327237,82.22848694,79.95730844,10.09699419,71.6696571,16.40649085,13.29757302,0,6.96286404,26.65569328,84.8863258,8.9191015,82.78563062,11.70465357,66.17887833,0,29.03879383,23.98325398,2.8751296,80.80809791,68.23126547,88.79320689,38.3614017,16.53042252,25.96169007,45.12151428
"140",38.12496266,33.11776482,5.0564801,0,27.41420653,15.28356005,19.45589531,6.22413541,40.51296634,16.74279804,16.61351279,25.61590969,25.87836727,14.48434742,15.46355737,71.72703719,17.98578907,64.70842245,33.45417155,12.4080889,0,9.51014949,0,0,15.36299738,0.97968452,12.95821456,22.51488054,70.83398995,52.8860751,14.77977433,11.05021122,63.51507368,87.10295568,8.67686105,16.47179283,20.92008259,60.63848104,0,5.44843173,6.99180867,40.55240633,21.76370992,18.42898552,11.23121581,15.46627964,1.25581134,15.07863932,68.32982774,3.63003068,19.84337742,52.64648464,37.84268145,39.25877396,56.81841588,36.90575124,18.98673122,6.84244832,13.57524805,23.24857141,22.37092022,54.38405862,44.0652662,29.03509628,0,1.07730655,9.15619914,25.94794006,21.81273591,21.56347701,49.20990441,27.11570551,0.46560511,11.77337208,18.47857336,20.72035193,1.06019441,2.83700854,10.26468177,41.57667844,10.64332746,22.13987653,0,30.4547616,31.41597221,33.71380446,15.79713128,23.14210647,36.15462518,52.80026629,24.75490888,62.23453884,36.38155782,17.20465493,30.53696942,21.54028738,23.24308624,31.25539837,60.34244553,29.01453944,0,55.32375709,15.82360241,26.27455811,16.69133476,5.81623162,5.52955676,0,37.13956257,0.57744877,16.42986228,0.67514884,4.53683906,39.47465083,5.03070608,47.8751097,13.43007327,61.22564,3.02618319,10.82970219,22.50205816,5.51600649,13.27337497,8.5778383,14.20388554,29.82060532,56.1057321,52.93037248,63.76558159,19.34627892,67.33142285,17.70414459,63.49693435,8.55867234,55.18625355,14.97142545,67.78707869,2.39267135,2.21458648,1.69122543,4.06776512,10.1221083,58.02347727,76.18117549,5.10872286,55.16284177,0,29.82231343,7.74150574,62.04475007,5.53848825,43.58641829,2.18945121,54.60501157,78.60264544,71.35678686,70.64908793,74.10125757,74.56198321,1.28753225,45.12220632,0,2.51184381,0,0,16.65217432,67.06841902,2.39182932,49.66261397,2.90372996,51.5207199,0.0287575,20.93826883,16.95912281,3.42433307,51.28179438,52.18809191,67.19928659,31.10306703,8.62194796,17.13053972,27.7880033
